,String,Word Count,Good,Bad,Percent Indication
10744,cora,248,198,50,79.83870967741936
10745,corpo,1011,928,83,91.79030662710188
10746,pva,201,19,182,90.54726368159204
10747,Washington,253,253,0,100.0
10748,seal,136,78,58,57.35294117647059
10749,Roberts,106,106,0,100.0
10750,phila,127,122,5,96.06299212598425
10751,cove,1055,880,175,83.41232227488152
10752,Museum,145,145,0,100.0
10753,creation,339,234,105,69.02654867256638
10754,578,837,387,450,53.763440860215056
10755,cri,3575,2553,1022,71.41258741258741
10756,crime,220,216,4,98.18181818181819
10757,murder,150,149,1,99.33333333333333
10758,criminal,106,86,20,81.13207547169812
10759,croonet,148,148,0,100.0
10760,kow,192,138,54,71.875
10761,monde,116,88,28,75.86206896551724
10762,&state,285,274,11,96.14035087719299
10763,btl,181,46,135,74.58563535911603
10764,Detail,612,606,6,99.01960784313725
10765,bul,1043,780,263,74.78427612655801
10766,xtube,148,53,95,64.1891891891892
10767,elder,218,190,28,87.1559633027523
10768,cte,1211,786,425,64.90503715937243
10769,ctr,1930,1492,438,77.30569948186529
10770,021,1216,777,439,63.89802631578947
10771,030,1209,935,274,77.33664185277088
10772,031,1178,809,369,68.67572156196944
10773,034,784,501,283,63.9030612244898
10774,041,961,748,213,77.83558792924038
10775,deaths,241,241,0,100.0
10776,CU,516,183,333,64.53488372093022
10777,cup,1226,1129,97,92.08809135399673
10778,1932,100,90,10,90.0
10779,cycle,358,320,38,89.3854748603352
10780,d23,386,35,351,90.93264248704664
10781,608,635,484,151,76.22047244094489
10782,pet,2118,1777,341,83.89990557129367
10783,cto,9824,9196,628,93.60749185667753
10784,ndf,458,312,146,68.12227074235808
10785,teamstats,193,193,0,100.0
10786,births,356,336,20,94.38202247191012
10787,4983,155,34,121,78.06451612903226
10788,musicstack,139,139,0,100.0
10789,dart,273,242,31,88.64468864468864
10790,hre,3267,2756,511,84.35873890419344
10791,tri,9949,8429,1520,84.72208262136898
10792,7m,367,64,303,82.56130790190736
10793,seasons,107,103,4,96.26168224299066
10794,days,553,472,81,85.35262206148282
10795,Florida,249,249,0,100.0
10796,1939,151,132,19,87.41721854304636
10797,682,492,345,147,70.1219512195122
10798,Ottawa,119,119,0,100.0
10799,_players,273,273,0,100.0
10800,Ireland,102,102,0,100.0
10801,Missouri,479,479,0,100.0
10802,Tiger,131,131,0,100.0
10803,f17,130,18,112,86.15384615384616
10804,f31,197,20,177,89.84771573604061
10805,librarything,195,195,0,100.0
10806,dic,4462,3892,570,87.22545943523083
10807,fifa,199,147,52,73.86934673366834
10808,goldenmap,407,407,0,100.0
10809,rotten,635,633,2,99.68503937007874
10810,juggle,153,153,0,100.0
10811,defend,142,98,44,69.01408450704226
10812,definitions,115,115,0,100.0
10813,dels,525,274,251,52.19047619047619
10814,php?artist,169,169,0,100.0
10815,dep,1806,1220,586,67.55260243632337
10816,monm,130,127,3,97.6923076923077
10817,chuck,201,194,7,96.51741293532338
10818,dese,185,121,64,65.4054054054054
10819,8&t,102,88,14,86.27450980392157
10820,asp?r,222,32,190,85.58558558558559
10821,detroit,185,159,26,85.94594594594595
10822,okl,550,453,97,82.36363636363636
10823,baseballlibrary,107,107,0,100.0
10824,1915,125,102,23,81.6
10825,s0,1110,528,582,52.432432432432435
10826,whitepages,412,412,0,100.0
10827,dfi,538,397,141,73.7918215613383
10828,dfj,110,6,104,94.54545454545455
10829,dfl,306,139,167,54.57516339869281
10830,historic,370,362,8,97.83783783783784
10831,Th,4234,3913,321,92.41851676901275
10832,sensagent,478,478,0,100.0
10833,en-en,317,316,1,99.6845425867508
10834,dict,2620,2568,52,98.01526717557252
10835,abbe,291,186,105,63.91752577319588
10836,bud,504,383,121,75.9920634920635
10837,coup,350,226,124,64.57142857142857
10838,hate,426,328,98,76.99530516431925
10839,nance,922,791,131,85.79175704989154
10840,rue,1479,936,543,63.28600405679513
10841,sole,252,214,38,84.92063492063492
10842,City,1555,1544,11,99.29260450160771
10843,Gene,442,403,39,91.17647058823529
10844,af-,155,148,7,95.48387096774194
10845,ber,12485,10867,1618,87.0404485382459
10846,bust,406,350,56,86.20689655172414
10847,dome,183,134,49,73.22404371584699
10848,elle,2888,2175,713,75.31163434903047
10849,flyer,103,88,15,85.4368932038835
10850,interstate,208,207,1,99.51923076923077
10851,julie,255,250,5,98.03921568627452
10852,kum,137,56,81,59.12408759124087
10853,lps,246,89,157,63.82113821138211
10854,rosa,209,136,73,65.07177033492823
10855,secret,346,263,83,76.01156069364161
10856,sentinel,161,157,4,97.51552795031056
10857,0&l,105,96,9,91.42857142857143
10858,digg,102,101,1,99.01960784313725
10859,UW,245,42,203,82.85714285714286
10860,Film,541,540,1,99.81515711645102
10861,curr,452,432,20,95.57522123893806
10862,bdi,109,61,48,55.96330275229358
10863,flower,336,238,98,70.83333333333333
10864,cul,2329,1981,348,85.05796479175612
10865,ilr,272,218,54,80.1470588235294
10866,newspaper,167,165,2,98.80239520958084
10867,sullivan,116,114,2,98.27586206896552
10868,charlie,164,164,0,100.0
10869,branch,218,193,25,88.53211009174312
10870,?b,702,413,289,58.831908831908834
10871,Radio,204,204,0,100.0
10872,Cities,128,128,0,100.0
10873,Michigan,204,204,0,100.0
10874,Minnesota,176,176,0,100.0
10875,Football,360,360,0,100.0
10876,Pennsylvania,146,146,0,100.0
10877,Texas,283,281,2,99.29328621908127
10878,tbo,573,424,149,73.99650959860384
10879,dirt,143,132,11,92.3076923076923
10880,1119,151,123,28,81.45695364238411
10881,xd,997,325,672,67.40220661985958
10882,new-jersey,184,184,0,100.0
10883,top-10,114,112,2,98.24561403508773
10884,usg,332,226,106,68.07228915662651
10885,structure,167,90,77,53.89221556886228
10886,GEN,192,177,15,92.1875
10887,Gill,248,247,1,99.59677419354838
10888,alacrastore,122,122,0,100.0
10889,522,747,474,273,63.45381526104418
10890,neh,305,166,139,54.42622950819672
10891,alexander,147,142,5,96.59863945578232
10892,simmons,154,153,1,99.35064935064935
10893,henderson,121,117,4,96.69421487603306
10894,1145,290,66,224,77.24137931034483
10895,npi,481,439,42,91.26819126819127
10896,D5,380,73,307,80.78947368421052
10897,D4,437,110,327,74.8283752860412
10898,dor,1712,1149,563,67.1144859813084
10899,dose,193,120,73,62.17616580310881
10900,famouswhy,1154,1154,0,100.0
10901,dmon,332,309,23,93.07228915662651
10902,downtown,151,144,7,95.36423841059603
10903,562,687,435,252,63.31877729257642
10904,dreams,100,73,27,73.0
10905,doctor,761,704,57,92.50985545335085
10906,357,794,463,331,58.31234256926952
10907,drug,144,97,47,67.36111111111111
10908,firms,128,122,6,95.3125
10909,duca,803,692,111,86.17683686176836
10910,duckduckgo,553,553,0,100.0
10911,dw,4838,3544,1294,73.2534105002067
10912,vern,631,571,60,90.49128367670365
10913,e4e,186,9,177,95.16129032258064
10914,lva,896,774,122,86.38392857142857
10915,eap,835,561,274,67.18562874251496
10916,?artist,236,236,0,100.0
10917,jamaica,104,95,9,91.34615384615384
10918,?option,487,440,47,90.34907597535934
10919,1039,111,98,13,88.28828828828829
10920,novel,242,234,8,96.69421487603306
10921,els,4052,3261,791,80.47877591312933
10922,echo,183,148,35,80.8743169398907
10923,coml,1589,18,1571,98.86721208307111
10924,&k,543,460,83,84.7145488029466
10925,ecat,235,168,67,71.48936170212765
10926,ech,6123,3986,2137,65.09880777396701
10927,ecomp,208,141,67,67.78846153846153
10928,Fall,114,112,2,98.24561403508773
10929,TC,971,811,160,83.5221421215242
10930,edel,224,119,105,53.125
10931,bol,1026,790,236,76.99805068226121
10932,One,214,198,16,92.5233644859813
10933,doe,378,273,105,72.22222222222223
10934,biog,1356,1339,17,98.74631268436578
10935,death,631,620,11,98.25673534072901
10936,footballers,145,145,0,100.0
10937,liet,105,95,10,90.47619047619048
10938,&p,3598,2738,860,76.09783212896053
10939,edm,753,561,192,74.5019920318725
10940,edmonton,121,120,1,99.17355371900827
10941,edro,200,111,89,55.5
10942,hand,1322,655,667,50.45385779122542
10943,eeg,323,107,216,66.87306501547988
10944,egis,1040,712,328,68.46153846153847
10945,egl,364,286,78,78.57142857142857
10946,0909,110,84,26,76.36363636363636
10947,Shop,138,129,9,93.47826086956522
10948,chevrolet,129,127,2,98.44961240310077
10949,elbo,136,104,32,76.47058823529412
10950,leaders,214,208,6,97.19626168224299
10951,republican,103,103,0,100.0
10952,f15,182,36,146,80.21978021978022
10953,f72,184,12,172,93.47826086956522
10954,f81,151,14,137,90.72847682119206
10955,ellen,343,272,71,79.30029154518951
10956,elpa,105,58,47,55.23809523809524
10957,hilton,115,103,12,89.56521739130434
10958,embers,1462,1334,128,91.24487004103968
10959,arth,1237,1084,153,87.63136620856912
10960,Red,331,277,54,83.68580060422961
10961,Clark,133,133,0,100.0
10962,antonio,136,125,11,91.91176470588235
10963,arash,424,419,5,98.82075471698113
10964,macdonald,118,118,0,100.0
10965,caroline,102,97,5,95.09803921568627
10966,denis,260,248,12,95.38461538461539
10967,diane,527,508,19,96.39468690702087
10968,donna,160,147,13,91.875
10969,gerald,157,146,11,92.99363057324841
10970,hone,901,612,289,67.9245283018868
10971,hives,1609,1590,19,98.81914232442512
10972,von,417,288,129,69.06474820143885
10973,lauren,280,264,16,94.28571428571429
10974,jane,324,311,13,95.98765432098766
10975,lucy,157,154,3,98.08917197452229
10976,marie,365,345,20,94.52054794520548
10977,cliff,105,100,5,95.23809523809524
10978,martine,130,104,26,80.0
10979,baa,274,41,233,85.03649635036496
10980,samuel,103,100,3,97.0873786407767
10981,sandra,146,142,4,97.26027397260275
10982,joseph,464,432,32,93.10344827586206
10983,sit,9475,5284,4191,55.76781002638523
10984,onge,206,173,33,83.98058252427184
10985,susan,103,95,8,92.23300970873787
10986,tina,880,697,183,79.20454545454545
10987,en-pi,199,198,1,99.49748743718592
10988,Im,983,411,572,58.18921668362157
10989,3324,110,31,79,71.81818181818181
10990,circuit,111,106,5,95.49549549549549
10991,1965,136,119,17,87.5
10992,mountain,317,303,14,95.58359621451105
10993,used,443,355,88,80.13544018058691
10994,elec,2098,1631,467,77.74070543374643
10995,year,1019,973,46,95.48577036310108
10996,bands,305,294,11,96.39344262295081
10997,underground,174,171,3,98.27586206896552
10998,garage,174,141,33,81.03448275862068
10999,arr,5372,4721,651,87.88160833953835
11000,rian,1402,1278,124,91.15549215406563
11001,episodes,155,153,2,98.70967741935483
11002,Ql,231,24,207,89.6103896103896
11003,Dz,191,35,156,81.67539267015707
11004,Aq,277,112,165,59.56678700361011
11005,1294,103,84,19,81.55339805825243
11006,1896,102,89,13,87.25490196078431
11007,1908,101,80,21,79.20792079207921
11008,1960,254,167,87,65.74803149606299
11009,1963,119,111,8,93.27731092436974
11010,1984,185,169,16,91.35135135135135
11011,_season,564,560,4,99.29078014184397
11012,_J,2300,1441,859,62.65217391304348
11013,_M,4718,4444,274,94.19245442984315
11014,_Y,542,389,153,71.77121771217712
11015,Airline,123,123,0,100.0
11016,Allen,167,167,0,100.0
11017,Bell,247,241,6,97.57085020242916
11018,Blues,100,100,0,100.0
11019,_D,3010,2625,385,87.20930232558139
11020,_L,2930,2755,175,94.02730375426621
11021,Category:A,123,123,0,100.0
11022,_S,5788,5116,672,88.38977194194887
11023,_films,360,360,0,100.0
11024,Corporation,139,137,2,98.56115107913669
11025,David,549,546,3,99.4535519125683
11026,Earl,124,124,0,100.0
11027,_album),111,111,0,100.0
11028,England,103,99,4,96.11650485436893
11029,_1,4528,4056,472,89.57597173144876
11030,_2,3054,2399,655,78.55271774721676
11031,_A,3855,3311,544,85.88845654993514
11032,_G,2241,2118,123,94.51137884872824
11033,Hy,282,163,119,57.801418439716315
11034,ISA,322,19,303,94.09937888198758
11035,-O,2395,2145,250,89.5615866388309
11036,_K,1361,1235,126,90.74210139603233
11037,_League,256,256,0,100.0
11038,_Black,107,107,0,100.0
11039,Jeff,245,245,0,100.0
11040,Kansas_City,449,449,0,100.0
11041,_United_States,204,204,0,100.0
11042,_C,6203,5868,335,94.59938739319684
11043,Port,363,212,151,58.40220385674931
11044,RJ,256,51,205,80.078125
11045,Rad,244,244,0,100.0
11046,_Park,137,136,1,99.27007299270073
11047,Television,128,128,0,100.0
11048,_state,202,195,7,96.53465346534654
11049,_3,1247,1017,230,81.55573376102646
11050,_N,1979,1784,195,90.14653865588681
11051,William,652,650,2,99.69325153374233
11052,tou,2658,2065,593,77.68999247554552
11053,Joe,321,319,2,99.37694704049844
11054,pond,146,91,55,62.32876712328767
11055,poi,1746,1385,361,79.32416953035509
11056,encycl,1687,1687,0,100.0
11057,opentopia,158,158,0,100.0
11058,ABI,371,10,361,97.30458221024259
11059,AN,3342,948,2394,71.63375224416517
11060,AND,310,206,104,66.45161290322581
11061,BA,1344,522,822,61.160714285714285
11062,BE,1022,386,636,62.23091976516634
11063,BI,1010,297,713,70.5940594059406
11064,BO,624,336,288,53.84615384615385
11065,CAP,143,24,119,83.21678321678321
11066,COL,120,104,16,86.66666666666667
11067,CR,741,223,518,69.9055330634278
11068,ERI,100,77,23,77.0
11069,ED,962,402,560,58.21205821205821
11070,EL,776,453,323,58.376288659793815
11071,ER,1406,915,491,65.07823613086771
11072,GE,1019,556,463,54.563297350343476
11073,GL,538,143,395,73.42007434944239
11074,GO,501,180,321,64.07185628742515
11075,GU,681,162,519,76.2114537444934
11076,JI,297,81,216,72.72727272727272
11077,JO,879,125,754,85.77929465301479
11078,KA,512,273,239,53.3203125
11079,LE,1113,718,395,64.51033243486074
11080,LI,1134,816,318,71.95767195767196
11081,LIN,105,70,35,66.66666666666667
11082,LO,1170,331,839,71.7094017094017
11083,MAR,104,94,10,90.38461538461539
11084,POR,130,93,37,71.53846153846153
11085,QUE,104,89,15,85.57692307692308
11086,RF,319,84,235,73.66771159874608
11087,RO,811,541,270,66.70776818742293
11088,SA,1586,653,933,58.827238335435055
11089,SI,1140,708,432,62.10526315789474
11090,SID,146,72,74,50.68493150684932
11091,SY,313,102,211,67.41214057507987
11092,TA,1658,705,953,57.4788902291918
11093,USS,196,192,4,97.95918367346938
11094,UN,547,322,225,58.86654478976234
11095,VER,121,95,26,78.51239669421487
11096,VE,669,326,343,51.270553064275035
11097,1956,126,102,24,80.95238095238095
11098,wars,213,204,9,95.77464788732394
11099,encyclopedia2,262,262,0,100.0
11100,2642,155,33,122,78.70967741935485
11101,China,107,84,23,78.50467289719626
11102,turkcebilgi,458,458,0,100.0
11103,enna,585,388,197,66.32478632478633
11104,_eng,178,173,5,97.19101123595506
11105,enr,1355,1149,206,84.79704797047971
11106,highschools,135,135,0,100.0
11107,glad,146,117,29,80.13698630136986
11108,wrap,114,58,56,50.87719298245614
11109,eol,477,380,97,79.66457023060796
11110,laney,105,103,2,98.0952380952381
11111,warner-bros,101,101,0,100.0
11112,woman,233,212,21,90.98712446351931
11113,1321,134,73,61,54.47761194029851
11114,eeri,362,259,103,71.54696132596685
11115,sporting,166,165,1,99.39759036144578
11116,1027,102,87,15,85.29411764705883
11117,ervin,113,105,8,92.92035398230088
11118,es4,130,77,53,59.23076923076923
11119,young,482,400,82,82.98755186721992
11120,esl,810,607,203,74.93827160493827
11121,trail,833,799,34,95.91836734693878
11122,457,826,484,342,58.595641646489106
11123,bmx,140,37,103,73.57142857142857
11124,big12,113,113,0,100.0
11125,high-school,597,593,4,99.32998324958123
11126,633,669,376,293,56.20328849028401
11127,goalie,124,124,0,100.0
11128,new-york,302,302,0,100.0
11129,position,173,159,14,91.90751445086705
11130,mens-college-basketball,114,114,0,100.0
11131,oak,1889,1824,65,96.55902593965061
11132,1959,118,106,12,89.83050847457628
11133,1967,214,143,71,66.82242990654206
11134,1976,245,200,45,81.63265306122449
11135,1992,645,144,501,77.67441860465117
11136,kc,3512,2492,1020,70.95671981776765
11137,fighter,289,261,28,90.31141868512111
11138,559,611,384,227,62.84779050736498
11139,560,699,472,227,67.52503576537912
11140,rankings,144,144,0,100.0
11141,705,817,473,344,57.89473684210526
11142,recap?gameId,122,122,0,100.0
11143,playoffs,245,245,0,100.0
11144,buf,482,269,213,55.809128630705395
11145,jac,1676,1480,196,88.3054892601432
11146,1110,463,424,39,91.57667386609072
11147,1312,103,71,32,68.93203883495146
11148,3128,113,35,78,69.02654867256638
11149,nsh,1553,1216,337,78.30006439150033
11150,nyi,117,61,56,52.136752136752136
11151,0205,180,101,79,56.111111111111114
11152,scient,188,180,8,95.74468085106383
11153,Category,1290,1290,0,100.0
11154,skate,229,197,32,86.02620087336244
11155,005,2475,2145,330,86.66666666666667
11156,eventful,124,124,0,100.0
11157,jacksonville,104,104,0,100.0
11158,r20,181,123,58,67.95580110497238
11159,everything,184,175,9,95.1086956521739
11160,ewl,215,133,82,61.86046511627907
11161,exa,2649,2370,279,89.46772366930918
11162,attraction,265,259,6,97.73584905660377
11163,1952,104,97,7,93.26923076923077
11164,ef,26470,13949,12521,52.69739327540612
11165,4H,461,41,420,91.1062906724512
11166,cbssports,243,243,0,100.0
11167,eyh,208,138,70,66.34615384615384
11168,ezinearticles,160,160,0,100.0
11169,factory,169,109,60,64.49704142011835
11170,1116,125,99,26,79.2
11171,graham,172,160,12,93.02325581395348
11172,vita,633,514,119,81.20063191153238
11173,Pierre,346,346,0,100.0
11174,ef1,197,14,183,92.89340101522842
11175,cgi?p,262,261,1,99.61832061068702
11176,barr,578,517,61,89.44636678200692
11177,pioneer,190,173,17,91.05263157894737
11178,abell,305,249,56,81.63934426229508
11179,glia,155,122,33,78.70967741935483
11180,wcas,162,153,9,94.44444444444444
11181,Penn,205,205,0,100.0
11182,f456,149,2,147,98.65771812080537
11183,f70,136,14,122,89.70588235294117
11184,f82,209,9,200,95.69377990430623
11185,l_d,333,310,23,93.09309309309309
11186,Kansas,1230,1230,0,100.0
11187,familytreemaker,431,431,0,100.0
11188,WEBSITE-0001,194,194,0,100.0
11189,UHP-Index,161,161,0,100.0
11190,KC,741,412,329,55.60053981106613
11191,SJ,300,81,219,73.0
11192,837,696,318,378,54.310344827586206
11193,una,898,459,439,51.11358574610245
11194,butcher,112,109,3,97.32142857142857
11195,asp?a,187,134,53,71.65775401069519
11196,0&c,151,99,52,65.56291390728477
11197,fds,409,23,386,94.37652811735941
11198,2405,119,101,18,84.87394957983193
11199,ferguson,224,167,57,74.55357142857143
11200,festiva,716,692,24,96.64804469273743
11201,749,603,390,213,64.67661691542288
11202,1060,130,120,10,92.3076923076923
11203,440,740,522,218,70.54054054054055
11204,fhn,129,14,115,89.14728682170542
11205,fibe,119,109,10,91.59663865546219
11206,fic,5393,2731,2662,50.6397181531615
11207,character,151,143,8,94.70198675496688
11208,manuf,246,218,28,88.6178861788618
11209,edin,5345,5231,114,97.86716557530403
11210,lesson,130,127,3,97.6923076923077
11211,biographie,176,176,0,100.0
11212,onf,4354,1531,2823,64.83693155718879
11213,hp?s,1304,871,433,66.79447852760737
11214,UL,482,219,263,54.56431535269709
11215,OB,687,224,463,67.39446870451238
11216,OX,851,103,748,87.89659224441833
11217,SL,928,168,760,81.89655172413794
11218,AX,339,105,234,69.02654867256638
11219,abh,167,124,43,74.25149700598803
11220,ainv,106,50,56,52.83018867924528
11221,gib,371,187,184,50.40431266846361
11222,rbn,173,147,26,84.97109826589596
11223,schw,141,129,12,91.48936170212765
11224,sio,5792,3924,1868,67.7486187845304
11225,tfi,954,834,120,87.42138364779875
11226,Lloyd,103,91,12,88.3495145631068
11227,hunt,703,607,96,86.34423897581793
11228,dpb,250,6,244,97.6
11229,fla,1730,1041,689,60.17341040462428
11230,Ant,420,408,12,97.14285714285714
11231,monroe,123,116,7,94.3089430894309
11232,cof,442,276,166,62.44343891402715
11233,930,854,528,326,61.82669789227166
11234,&st,673,632,41,93.9078751857355
11235,nal,9917,8390,1527,84.60219824543712
11236,explo,408,328,80,80.3921568627451
11237,cuisine,105,78,27,74.28571428571429
11238,footbal,3376,3304,72,97.86729857819905
11239,bittorrent,126,126,0,100.0
11240,3264,145,28,117,80.6896551724138
11241,1215,126,89,37,70.63492063492063
11242,3745,161,36,125,77.63975155279503
11243,1899,106,72,34,67.9245283018868
11244,virtualtourist,131,131,0,100.0
11245,3&t,102,100,2,98.03921568627452
11246,allaboutjazz,103,103,0,100.0
11247,15&,200,171,29,85.5
11248,&f,1228,893,335,72.71986970684038
11249,p3,2283,1696,587,74.28821725799386
11250,f6,3252,240,3012,92.619926199262
11251,ovguide,145,145,0,100.0
11252,rleague,128,128,0,100.0
11253,f50,199,19,180,90.45226130653266
11254,f51,146,21,125,85.61643835616438
11255,f11,167,28,139,83.23353293413174
11256,f2,3656,388,3268,89.38730853391685
11257,foster,198,193,5,97.47474747474747
11258,rabb,264,195,69,73.86363636363636
11259,fot,559,183,376,67.26296958855099
11260,b8b,122,15,107,87.70491803278688
11261,34b,224,9,215,95.98214285714286
11262,franco,253,235,18,92.88537549407114
11263,freelib,230,230,0,100.0
11264,stewart,220,217,3,98.63636363636364
11265,ottawa,296,290,6,97.97297297297297
11266,kemp,142,137,5,96.47887323943662
11267,d50,232,25,207,89.22413793103448
11268,d56,339,17,322,94.98525073746313
11269,d57,223,13,210,94.17040358744394
11270,b27,132,15,117,88.63636363636364
11271,b49,134,21,113,84.32835820895522
11272,Carr,129,128,1,99.2248062015504
11273,d0,3968,642,3326,83.82056451612902
11274,b40,204,16,188,92.15686274509804
11275,b3,4952,589,4363,88.10581583198707
11276,p22,236,23,213,90.2542372881356
11277,d16,186,33,153,82.25806451612902
11278,East,225,223,2,99.11111111111111
11279,D6,346,102,244,70.52023121387283
11280,bur,3032,2634,398,86.87335092348285
11281,Jane,111,111,0,100.0
11282,ipr,470,187,283,60.212765957446805
11283,mack,277,248,29,89.53068592057761
11284,syl,706,658,48,93.20113314447592
11285,rlf,138,113,25,81.8840579710145
11286,valley,500,417,83,83.4
11287,Phot,259,225,34,86.87258687258688
11288,d21,245,47,198,80.81632653061224
11289,d17,198,38,160,80.8080808080808
11290,D8,457,139,318,69.58424507658643
11291,Lin,643,550,93,85.53654743390358
11292,allo,992,805,187,81.1491935483871
11293,pare,708,532,176,75.14124293785311
11294,268,744,541,203,72.71505376344086
11295,Kansas-City,422,422,0,100.0
11296,Chicago,154,153,1,99.35064935064935
11297,lss,162,109,53,67.28395061728395
11298,u4,580,57,523,90.17241379310344
11299,Bruce,145,143,2,98.62068965517241
11300,Scott,290,290,0,100.0
11301,SP,653,384,269,58.80551301684533
11302,mich,2052,1863,189,90.78947368421052
11303,WO,327,153,174,53.211009174311926
11304,trailers,134,130,4,97.01492537313433
11305,galleri,189,166,23,87.83068783068784
11306,1201,193,119,74,61.6580310880829
11307,1954,170,147,23,86.47058823529412
11308,gals,124,119,5,95.96774193548387
11309,081,1036,761,275,73.45559845559846
11310,015,1505,650,855,56.81063122923588
11311,025,868,645,223,74.30875576036867
11312,027,740,567,173,76.62162162162163
11313,yell,988,972,16,98.38056680161944
11314,&city,136,133,3,97.79411764705883
11315,pornstars,133,130,3,97.74436090225564
11316,gaz,1741,1583,158,90.92475588742103
11317,gbl,167,113,54,67.66467065868264
11318,wad,204,139,65,68.13725490196079
11319,xn,1979,263,1716,86.71045982819606
11320,tribute,457,451,6,98.6870897155361
11321,impa,281,223,58,79.35943060498221
11322,1090,119,106,13,89.07563025210084
11323,891,603,373,230,61.85737976782753
11324,1914,119,108,11,90.75630252100841
11325,ariz,378,363,15,96.03174603174604
11326,minn,440,408,32,92.72727272727273
11327,miss,2222,2088,134,93.96939693969397
11328,ncar,245,125,120,51.02040816326531
11329,oka,455,303,152,66.5934065934066
11330,penn,544,523,21,96.13970588235294
11331,scar,852,588,264,69.01408450704226
11332,observer,117,113,4,96.58119658119658
11333,tenn,710,655,55,92.25352112676056
11334,lynn,303,262,41,86.46864686468646
11335,vir,1516,1182,334,77.96833773087072
11336,wash,936,888,48,94.87179487179488
11337,Bios,106,106,0,100.0
11338,wis,1628,1388,240,85.25798525798525
11339,ngb,581,379,202,65.23235800344234
11340,genforum,1127,1127,0,100.0
11341,achin,708,541,167,76.41242937853107
11342,agar,145,109,36,75.17241379310344
11343,ames,6411,6181,230,96.41241615972547
11344,authier,172,172,0,100.0
11345,992,1160,431,729,62.8448275862069
11346,budd,223,197,26,88.34080717488789
11347,burk,105,101,4,96.19047619047619
11348,968,631,433,198,68.62123613312203
11349,cote,146,109,37,74.65753424657534
11350,1002,287,268,19,93.37979094076655
11351,dane,110,67,43,60.90909090909091
11352,dix,206,177,29,85.92233009708738
11353,1023,321,294,27,91.58878504672897
11354,guay,136,110,26,80.88235294117646
11355,hart,1046,948,98,90.63097514340345
11356,horn,487,468,19,96.09856262833675
11357,massac,124,123,1,99.19354838709677
11358,jacques,280,279,1,99.64285714285714
11359,leath,141,61,80,56.737588652482266
11360,leduc,117,112,5,95.72649572649573
11361,levin,112,100,12,89.28571428571429
11362,logan,111,104,7,93.69369369369369
11363,651,686,394,292,57.434402332361515
11364,odom,154,106,48,68.83116883116882
11365,ouellet,122,120,2,98.36065573770492
11366,paradis,152,136,16,89.47368421052632
11367,pointer,133,131,2,98.49624060150376
11368,reade,331,242,89,73.1117824773414
11369,sly,190,165,25,86.84210526315789
11370,313,948,459,489,51.58227848101266
11371,657,823,366,457,55.528554070473874
11372,walter,281,244,37,86.83274021352314
11373,warner,335,335,0,100.0
11374,860,648,384,264,59.25925925925926
11375,wren,282,266,16,94.32624113475177
11376,1124,132,106,26,80.3030303030303
11377,cia,6044,4755,1289,78.67306419589676
11378,1650,100,56,44,56.0
11379,klein,127,121,6,95.2755905511811
11380,glee,103,88,15,85.4368932038835
11381,beauty,331,127,204,61.631419939577036
11382,Report,154,140,14,90.9090909090909
11383,globe,406,390,16,96.05911330049261
11384,425,1992,456,1536,77.10843373493975
11385,html?d,100,27,73,73.0
11386,upcoming,120,117,3,97.5
11387,gnews,202,197,5,97.52475247524752
11388,Country,140,128,12,91.42857142857143
11389,goal,314,306,8,97.45222929936305
11390,-3,3687,2982,705,80.87876322213181
11391,1005,236,183,53,77.54237288135593
11392,sanfrancisco,121,121,0,100.0
11393,Result,263,259,4,98.47908745247149
11394,leigh,142,132,10,92.95774647887323
11395,mens-basketball,163,163,0,100.0
11396,mlog,1558,12,1546,99.22978177150192
11397,476,756,404,352,53.439153439153436
11398,exist,106,99,7,93.39622641509433
11399,d74,180,27,153,85.0
11400,gos,955,647,308,67.74869109947645
11401,thestar,143,142,1,99.3006993006993
11402,2149,134,56,78,58.208955223880594
11403,press-release,156,156,0,100.0
11404,month,218,208,10,95.41284403669725
11405,?show,219,207,12,94.52054794520548
11406,eastern,133,124,9,93.23308270676692
11407,herb,361,331,30,91.68975069252078
11408,aspx?r,285,272,13,95.43859649122807
11409,cedar,112,88,24,78.57142857142857
11410,iclei,121,121,0,100.0
11411,7080,112,45,67,59.82142857142857
11412,browse_thread,111,111,0,100.0
11413,orient,102,28,74,72.54901960784314
11414,genealogie,307,307,0,100.0
11415,politica,419,399,20,95.22673031026252
11416,lyme,160,141,19,88.125
11417,e&l,193,122,71,63.21243523316062
11418,1&t,194,157,37,80.9278350515464
11419,748,712,432,280,60.674157303370784
11420,gsa,656,546,110,83.23170731707317
11421,gsc,171,143,28,83.62573099415205
11422,gse,272,114,158,58.088235294117645
11423,gsm,159,65,94,59.119496855345915
11424,gta,127,76,51,59.84251968503937
11425,Claude,149,149,0,100.0
11426,olympic,310,308,2,99.35483870967742
11427,054,1146,490,656,57.24258289703316
11428,geneanet,133,133,0,100.0
11429,jeanne,154,150,4,97.40259740259741
11430,louise,173,145,28,83.81502890173411
11431,marguerite,120,120,0,100.0
11432,habs,124,98,26,79.03225806451613
11433,hair,514,364,150,70.8171206225681
11434,haiti,119,115,4,96.63865546218487
11435,aspx?s,238,234,4,98.31932773109244
11436,force,446,355,91,79.5964125560538
11437,hans,223,163,60,73.09417040358744
11438,1&d,131,128,3,97.70992366412214
